id,length,diameter,color
70239202175067704,5.0,5.0,UNDEFINED
70239202173085257,4.2,19.0,UNDEFINED
70239202012434078,3.0,5.0,UNDEFINED
70239202189548701,4.0,8.0,UNDEFINED
70239202186336781,4.0,2.0,UNDEFINED
70239202153673757,6.0,3.0,UNDEFINED
70239202157988886,4.8,65.0,UNDEFINED
70239202167083091,5.0,40.0,UNDEFINED
70239201931465864,4.0,8.0,UNDEFINED
70239202173112907,3.5,16.0,UNDEFINED
70239202173085693,3.9,16.0,UNDEFINED
70239202157970423,6.3,152.0,UNDEFINED
70239202149073131,5.0,60.0,UNDEFINED
70239202013929815,5.0,5.0,UNDEFINED
70239201931467770,4.8,150.0,UNDEFINED
70239201931568363,3.0,9.0,UNDEFINED
70239202149086546,4.0,5.0,UNDEFINED
70239202172989524,6.3,51.0,UNDEFINED
70239201940756076,5.0,90.0,UNDEFINED
70239202149030065,5.0,5.0,UNDEFINED
70239202149060182,4.0,2.0,UNDEFINED
70239202173086663,4.2,76.0,UNDEFINED
70239202173088252,4.8,35.0,RED
70239202173080206,5.0,5.0,UNDEFINED
70239202157976779,4.8,35.0,UNDEFINED
70239201942560290,5.0,35.0,UNDEFINED
70239201931463672,3.0,5.0,UNDEFINED
70239202173037445,4.5,30.0,YELLOW
70239202148927530,5.0,90.0,UNDEFINED
70239202149066165,3.0,8.0,UNDEFINED
70239202149062359,6.0,3.0,UNDEFINED
70239202188263005,3.0,8.0,UNDEFINED
70239202173132412,4.0,8.0,RED
70239201942564975,4.0,2.0,UNDEFINED
70239202173094217,5.0,5.0,UNDEFINED
70239202173481245,3.0,5.0,UNDEFINED
70239202157965346,6.3,70.0,UNDEFINED
70239202149057966,3.0,8.0,UNDEFINED
70239202157975710,4.5,60.0,UNDEFINED
70239202149057591,6.0,90.0,UNDEFINED
70239202173042971,4.0,8.0,WHITE
70239202173481140,5.0,5.0,UNDEFINED
70239202188700331,3.5,16.0,UNDEFINED
70239202189558871,4.0,5.0,UNDEFINED
70239202149071117,4.0,5.0,UNDEFINED
70239202187367174,UNDEFINED,UNDEFINED,BLACK
70239201931544508,3.0,5.0,UNDEFINED
70239201931475643,5.0,5.0,UNDEFINED
70239202149080166,5.0,20.0,UNDEFINED
70239202187743480,3.5,41.0,UNDEFINED
70239201931544442,3.0,8.0,UNDEFINED
70239202157965396,3.5,19.0,UNDEFINED
70239202156214444,4.2,90.0,UNDEFINED
70239202173111026,3.8,65.0,UNDEFINED
70239202173081475,6.0,140.0,YELLOW
70239201940585751,UNDEFINED,UNDEFINED,UNDEFINED
70239202149052993,4.0,8.0,UNDEFINED
70239202173192070,4.8,28.0,RED
70239202188648563,6.0,50.0,UNDEFINED
70239202173038472,5.0,5.0,RED
70239201931467428,12.0,180.0,UNDEFINED
70239202173481297,4.0,8.0,UNDEFINED
70239202157982236,4.0,40.0,UNDEFINED
70239202173099020,4.0,8.0,UNDEFINED
70239201931455050,4.0,8.0,UNDEFINED
70239201931472206,3.0,9.0,UNDEFINED
70239202173080725,3.5,40.0,YELLOW
70239201931553074,4.0,2.0,UNDEFINED
70239202188511848,4.0,8.0,UNDEFINED
70239202173129184,4.8,29.0,BROWN
70239202188749456,4.0,5.0,UNDEFINED
70239202157985789,5.5,38.0,UNDEFINED
70239202173014744,4.0,8.0,UNDEFINED
70239202173052719,3.8,65.0,UNDEFINED
70239202149058027,4.0,8.0,UNDEFINED
70239202173077632,5.5,19.0,UNDEFINED
70239202153674077,4.0,16.0,UNDEFINED
70239202156281002,4.2,90.0,UNDEFINED
70239201940745488,3.0,5.0,UNDEFINED
70239202158261194,3.0,25.0,UNDEFINED
70239202157973938,3.0,30.0,UNDEFINED
70239201940757974,4.0,2.0,UNDEFINED
70239202157984070,4.2,51.0,UNDEFINED
70239202173125150,3.9,30.0,UNDEFINED
70239202173070444,5.0,50.0,UNDEFINED
70239202149070950,5.0,35.0,UNDEFINED
70239202157976768,4.2,75.0,UNDEFINED
70239202189641699,4.0,2.0,UNDEFINED
70239202173062339,4.8,29.0,BLUE
70239202149060003,3.0,8.0,UNDEFINED
70239201931438756,4.0,2.0,UNDEFINED
70239202173060169,4.8,29.0,RED
70239201931545052,4.0,8.0,GREEN
70239202156155377,7.0,50.0,UNDEFINED
70239202173131972,4.8,65.0,BROWN
70239202149057322,6.0,3.0,UNDEFINED
70239202186336291,3.0,5.0,BLACK
70239202186336532,4.0,2.0,UNDEFINED
70239202176903437,4.8,19.0,WHITE
70239202149029321,4.0,30.0,UNDEFINED
70239202173112564,5.0,5.0,RED
70239202173481050,4.0,2.0,UNDEFINED
70239202149068100,4.0,35.0,UNDEFINED
70239202189919050,4.8,100.0,UNDEFINED
70239201940584227,51.0,3.5,UNDEFINED
70239201931544647,5.0,5.0,UNDEFINED
70239202149030118,4.0,2.0,UNDEFINED
70239202173084113,6.0,40.0,YELLOW
70239202173129655,5.5,25.0,BLUE
70239202173481030,4.0,2.0,UNDEFINED
70239202156230676,5.0,50.0,UNDEFINED
70239202157981516,4.2,14.0,UNDEFINED
70239202157975871,3.9,19.0,UNDEFINED
70239202173099999,3.0,0.0,YELLOW
70239201931438524,3.0,5.0,UNDEFINED
70239201931552753,6.0,3.0,UNDEFINED
70239202173042453,3.9,16.0,UNDEFINED
70239202173132723,4.8,65.0,RED
70239201931544249,4.0,2.0,RED
70239202157972505,5.5,32.0,UNDEFINED
70239201931455443,4.0,2.0,UNDEFINED
70239202173115356,3.5,11.0,UNDEFINED
70239202173481011,4.0,8.0,GREEN
70239201931467426,8.0,200.0,UNDEFINED
70239202157983871,4.2,19.0,UNDEFINED
70239201931456047,4.0,8.0,UNDEFINED
70239202173047997,4.0,8.0,BLUE
70239202173098777,3.5,25.0,UNDEFINED
70239202186613894,4.0,2.0,UNDEFINED
70239202188588587,3.5,45.0,UNDEFINED
70239202149059987,4.0,2.0,UNDEFINED
70239202149029376,5.0,16.0,UNDEFINED
70239202149078630,4.0,5.0,UNDEFINED
70239201931463463,6.0,3.0,UNDEFINED
70239202149060174,4.0,2.0,UNDEFINED
70239202188847121,4.0,8.0,UNDEFINED
70239201931461186,4.0,2.0,UNDEFINED
70239202157971927,4.8,35.0,UNDEFINED
70239202167088859,4.0,5.0,UNDEFINED
70239202149068018,3.0,30.0,UNDEFINED
70239202173077487,4.0,8.0,BLUE
70239201931544468,4.0,8.0,WHITE
70239202149098646,4.0,8.0,UNDEFINED
70239202189548725,3.0,5.0,UNDEFINED
70239201931544112,6.0,3.0,UNDEFINED
70239202173133382,3.5,51.0,UNDEFINED
70239202189548548,4.0,8.0,UNDEFINED
70239202158000064,4.0,8.0,UNDEFINED
70239201931460340,4.8,102.0,UNDEFINED
70239202186277467,3.0,5.0,BLACK
70239202186337212,3.0,5.0,BLACK
70239202188135916,3.0,5.0,UNDEFINED
70239202149060038,3.0,12.0,UNDEFINED
70239202173118929,4.8,60.0,BLUE
70239201931544511,5.0,5.0,UNDEFINED
70239201942561058,5.0,5.0,BROWN
70239201942565622,5.0,5.0,BROWN
70239201931460413,3.0,5.0,UNDEFINED
70239202173126901,5.0,50.0,YELLOW
70239202188863690,2.0,5.0,UNDEFINED
70239202173031382,4.0,2.0,WHITE
70239202149071650,3.0,5.0,UNDEFINED
70239202186110257,3.0,8.0,UNDEFINED
70239202149078746,3.0,25.0,UNDEFINED
70239202157973810,4.8,51.0,UNDEFINED
70239202173070567,5.0,5.0,UNDEFINED
70239202149060577,3.0,5.0,UNDEFINED
70239202157979330,5.0,100.0,UNDEFINED
70239201931544155,6.0,3.0,UNDEFINED
70239202156303957,3.5,19.0,UNDEFINED
70239202157967753,5.0,20.0,UNDEFINED
70239202173125503,3.9,25.0,UNDEFINED
70239202157968174,3.5,41.0,UNDEFINED
70239202173041160,4.2,75.0,UNDEFINED
70239201942562990,5.0,25.0,UNDEFINED
70239202173098694,3.8,65.0,UNDEFINED
70239202173123848,5.5,25.0,BROWN
70239201931438452,3.0,5.0,UNDEFINED
70239202173109921,3.5,32.0,UNDEFINED
70239202173081893,4.0,8.0,UNDEFINED
70239202173097050,4.8,70.0,BLUE
70239202149060608,5.0,20.0,UNDEFINED
70239202173130551,3.5,51.0,UNDEFINED
70239202157977852,4.8,150.0,UNDEFINED
70239202173130153,4.8,50.0,BLUE
70239202173104336,4.0,0.0,YELLOW
70239202173110062,4.8,60.0,GREEN
70239202157986049,5.0,25.0,UNDEFINED
70239202157981367,5.5,50.0,UNDEFINED
70239202173086216,3.5,25.0,UNDEFINED
70239202149096823,4.0,40.0,UNDEFINED
70239201931570808,3.0,5.0,UNDEFINED
70239202173092609,4.0,8.0,UNDEFINED
70239202188510330,4.0,8.0,GREEN
70239202188510050,5.0,35.0,UNDEFINED
70239202156263335,4.5,50.0,UNDEFINED
70239202173056217,3.5,19.0,UNDEFINED
70239201931467313,3.0,5.0,UNDEFINED
70239202157984118,3.9,32.0,UNDEFINED
70239202188175114,3.0,5.0,UNDEFINED
70239202173127578,4.0,5.0,YELLOW
70239202173086301,4.8,65.0,GREEN
70239202188629537,4.0,60.0,UNDEFINED
70239201931544773,4.0,2.0,BLUE
70239202188700362,4.8,95.0,UNDEFINED
70239202176901549,4.8,19.0,BLUE
70239201931550274,3.0,5.0,UNDEFINED
70239201931544164,3.0,9.0,UNDEFINED
70239202188648625,3.0,40.0,UNDEFINED
70239202157980448,4.2,19.0,UNDEFINED
70239202149071668,6.0,3.0,UNDEFINED
70239202149124611,3.0,5.0,UNDEFINED
70239202157967073,3.9,45.0,UNDEFINED
70239201931549014,6.0,3.0,UNDEFINED
70239202173088889,4.8,110.0,YELLOW
70239202149083870,3.0,16.0,UNDEFINED
70239202173064463,4.0,8.0,BLUE
70239202167093785,4.0,12.0,UNDEFINED
70239202157980676,3.5,35.0,UNDEFINED
70239202173119992,5.5,25.0,BROWN
70239202173071132,4.0,8.0,GREEN
70239202173086572,6.0,0.0,YELLOW
70239202149121528,4.0,60.0,UNDEFINED
70239201940584324,35.0,4.8,UNDEFINED
70239202148926940,4.0,60.0,UNDEFINED
70239202149059941,4.0,12.0,UNDEFINED
70239202173124433,5.0,45.0,YELLOW
70239202157983168,3.8,11.0,UNDEFINED
70239202149073299,4.0,2.0,UNDEFINED
70239201931438753,4.0,2.0,UNDEFINED
70239202173481015,3.0,9.0,UNDEFINED
70239202149071659,3.0,8.0,UNDEFINED
70239202173060937,4.0,2.0,WHITE
70239201931461601,4.0,2.0,UNDEFINED
70239202173038996,3.0,30.0,UNDEFINED
70239201931461420,4.0,8.0,UNDEFINED
70239202149071102,3.0,5.0,UNDEFINED
70239202173077953,6.0,0.0,YELLOW
70239201931544222,4.0,8.0,RED
70239201940748100,3.0,5.0,UNDEFINED
70239202173123554,3.5,32.0,UNDEFINED
70239202149053134,5.0,90.0,UNDEFINED
70239202173480962,4.0,8.0,BROWN
70239201931544266,4.0,2.0,UNDEFINED
70239201954471889,5.0,5.0,RED
70239201931456045,10.0,110.0,UNDEFINED
70239202187119380,3.5,45.0,UNDEFINED
70239202186897062,4.0,8.0,UNDEFINED
70239202149082999,3.0,9.0,UNDEFINED
70239202173098329,4.8,19.0,BROWN
70239201940582740,20.0,4.8,UNDEFINED
70239202149059730,3.0,5.0,UNDEFINED
70239202173135207,3.9,16.0,UNDEFINED
70239202153673679,3.0,5.0,UNDEFINED
70239202173032825,5.0,60.0,UNDEFINED
70239202157973337,3.5,30.0,UNDEFINED
70239202187106366,4.8,35.0,UNDEFINED
70239202188847108,6.0,50.0,UNDEFINED
70239202173062316,4.0,45.0,YELLOW
70239202149110294,4.0,2.0,UNDEFINED
70239201931462050,3.5,55.0,UNDEFINED
70239202173068532,5.0,5.0,BLUE
70239202173124556,4.8,19.0,GREEN
70239202188749563,4.0,5.0,UNDEFINED
70239202157976485,4.2,41.0,UNDEFINED
70239201954471220,4.0,2.0,UNDEFINED
70239202173480880,4.0,2.0,UNDEFINED
70239202186586667,3.0,8.0,BLACK
70239202157985473,3.5,40.0,UNDEFINED
70239202148960327,4.0,2.0,UNDEFINED
70239202173113015,6.0,0.0,WHITE
70239202149062530,4.0,2.0,UNDEFINED
70239201940584061,UNDEFINED,UNDEFINED,UNDEFINED
70239202186916845,4.0,8.0,UNDEFINED
70239202157965636,3.5,45.0,UNDEFINED
70239202157984525,6.0,140.0,UNDEFINED
70239202149066499,4.0,8.0,UNDEFINED
70239202186339640,4.0,8.0,UNDEFINED
70239202173103185,4.8,29.0,RED
70239202156267170,4.5,40.0,UNDEFINED
70239202149000269,6.0,150.0,UNDEFINED
70239202157966680,6.0,90.0,UNDEFINED
70239202173124431,4.8,110.0,UNDEFINED
70239202186931805,3.5,19.0,UNDEFINED
70239202186277080,3.0,5.0,UNDEFINED
70239202173078565,5.0,90.0,YELLOW
70239202173130547,3.0,9.0,YELLOW
70239202157969865,4.8,29.0,UNDEFINED
70239202187044855,3.5,25.0,UNDEFINED
70239202156295635,5.0,100.0,UNDEFINED
70239202187050722,3.5,35.0,UNDEFINED
70239202149116905,4.0,2.0,UNDEFINED
70239202149082821,5.0,16.0,UNDEFINED
70239201940735456,3.0,9.0,UNDEFINED
70239202173039617,4.0,2.0,WHITE
70239202157975493,3.8,11.0,UNDEFINED
70239202187492048,3.0,5.0,UNDEFINED
70239202173056443,6.0,40.0,YELLOW
70239202148927559,4.0,2.0,UNDEFINED
70239202187370126,3.0,5.0,UNDEFINED
70239202173129815,4.0,8.0,UNDEFINED
70239202173097731,4.8,65.0,RED
70239202157983925,4.8,95.0,UNDEFINED
70239202173098310,4.0,50.0,UNDEFINED
70239201931544227,4.0,8.0,RED
70239202173118732,4.0,40.0,UNDEFINED
70239202184374972,4.0,2.0,UNDEFINED
70239202149060689,4.0,8.0,UNDEFINED
70239202173100895,4.2,50.0,UNDEFINED
70239202173039055,6.0,35.0,YELLOW
70239202149059732,4.0,20.0,UNDEFINED
70239202186896831,4.0,8.0,BLACK
70239202157983597,4.2,16.0,UNDEFINED
70239202173192061,4.8,80.0,RED
70239202157984178,5.0,125.0,UNDEFINED
70239202188749382,6.0,60.0,UNDEFINED
70239202149080177,6.0,3.0,UNDEFINED
70239202157973243,4.2,19.0,UNDEFINED
70239202173034089,4.8,50.0,BLUE
70239202164398314,4.0,2.0,UNDEFINED
70239201931460615,6.0,120.0,UNDEFINED
70239202171890756,5.0,80.0,UNDEFINED
70239201931460646,3.0,0.0,UNDEFINED
70239202149029238,3.0,5.0,UNDEFINED
70239202156290990,3.0,40.0,UNDEFINED
70239201931545037,4.0,2.0,UNDEFINED
70239201931544179,4.0,2.0,GREEN
70239201931554093,4.0,2.0,GREEN
70239202188615265,5.0,80.0,UNDEFINED
70239202173083406,4.0,8.0,UNDEFINED
70239202149000708,3.0,5.0,UNDEFINED
70239202149058083,2.0,5.0,UNDEFINED
70239202149030019,3.0,5.0,UNDEFINED
70239202149062656,4.0,2.0,UNDEFINED
70239202157983244,4.0,25.0,UNDEFINED
70239202148927246,4.0,5.0,UNDEFINED
70239202186336850,6.0,70.0,UNDEFINED
70239202158256999,3.0,5.0,UNDEFINED
70239202173067805,35.0,4.8,RED
70239202173481137,4.0,8.0,RED
70239202149098801,4.0,16.0,UNDEFINED
70239201931453879,5.0,5.0,UNDEFINED
70239202173026635,5.0,5.0,UNDEFINED
70239202173124217,4.8,38.0,GREEN
70239201940585714,UNDEFINED,UNDEFINED,UNDEFINED
70239201940734998,3.0,8.0,UNDEFINED
70239202173134681,6.0,0.0,YELLOW
70239202187119362,5.5,19.0,UNDEFINED
70239202157982333,4.2,32.0,UNDEFINED
70239202173085437,3.0,0.0,YELLOW
70239202149098660,3.0,5.0,UNDEFINED
70239202173026202,4.0,8.0,BLUE
70239202157989799,4.2,19.0,UNDEFINED
70239202188153106,3.0,5.0,UNDEFINED
70239202149100651,4.0,8.0,UNDEFINED
70239202061696851,5.0,50.0,UNDEFINED
70239201931455440,6.0,140.0,UNDEFINED
70239202173058811,4.0,8.0,UNDEFINED
70239202149110387,4.0,2.0,UNDEFINED
70239202173481240,4.0,2.0,UNDEFINED
70239202173191610,3.0,5.0,WHITE
70239202173127808,3.5,51.0,UNDEFINED
70239202149082892,4.0,2.0,UNDEFINED
70239201940756235,3.0,30.0,UNDEFINED
70239202188377825,3.0,5.0,UNDEFINED
70239202173133339,4.8,35.0,UNDEFINED
70239201942562780,4.0,40.0,UNDEFINED
70239202164423923,3.5,45.0,UNDEFINED
70239202188863860,2.0,5.0,UNDEFINED
70239201931561604,5.0,5.0,BLUE
70239202173071817,4.2,75.0,UNDEFINED
70239202173036338,4.0,8.0,UNDEFINED
70239202173191783,6.0,0.0,WHITE
70239201942559847,5.0,5.0,GRAY
70239202189548753,4.0,5.0,UNDEFINED
70239202173097667,6.3,185.0,UNDEFINED
70239201931467821,8.0,50.0,UNDEFINED
70239202173118727,4.2,13.0,UNDEFINED
70239201931545746,4.0,2.0,RED
70239202157969086,4.0,60.0,UNDEFINED
70239201931460839,4.0,2.0,UNDEFINED
70239201931462065,5.0,0.0,UNDEFINED
70239202187055199,3.5,55.0,UNDEFINED
70239202173029306,3.5,30.0,UNDEFINED
70239201931461789,3.0,5.0,UNDEFINED
70239201931461416,10.0,80.0,UNDEFINED
70239202157983078,4.0,15.0,UNDEFINED
70239202173119276,3.0,25.0,YELLOW
70239202188947931,5.0,5.0,UNDEFINED
70239202149038595,4.0,30.0,UNDEFINED
70239202188135857,4.0,8.0,UNDEFINED
70239201931545171,3.0,5.0,UNDEFINED
70239202173044443,4.8,19.0,BROWN
70239201931438924,4.0,2.0,UNDEFINED
70239202186586500,4.0,2.0,UNDEFINED
70239202149078756,3.0,5.0,UNDEFINED
70239201931546719,5.0,5.0,BLUE
70239202189629533,4.2,14.0,UNDEFINED
70239201931552490,5.0,5.0,UNDEFINED
70239202173114091,5.0,5.0,RED
70239202157984240,3.5,40.0,UNDEFINED
70239202188983312,6.0,60.0,UNDEFINED
70239201931552861,4.0,2.0,RED
70239202173101909,6.0,0.0,WHITE
70239201931621322,4.0,2.0,UNDEFINED
70239202173062036,4.0,60.0,YELLOW
70239201931467369,4.0,8.0,UNDEFINED
70239202173101399,4.0,5.0,WHITE
70239202149070758,4.0,5.0,UNDEFINED
70239202157977037,3.5,30.0,UNDEFINED
70239202157987921,4.2,41.0,UNDEFINED
70239202173078103,4.0,8.0,UNDEFINED
70239201931568867,4.0,2.0,UNDEFINED
70239202186277491,4.0,2.0,UNDEFINED
70239202173030762,4.2,38.0,UNDEFINED
70239202156174671,5.0,50.0,UNDEFINED
70239201931545014,4.0,8.0,UNDEFINED
70239202173071593,4.8,35.0,UNDEFINED
70239201931544341,5.0,5.0,UNDEFINED
70239202189951610,2.0,5.0,UNDEFINED
70239201931544422,4.0,2.0,UNDEFINED
70239202167097215,4.0,8.0,UNDEFINED
70239201931571647,4.0,2.0,UNDEFINED
70239201931458967,3.0,5.0,UNDEFINED
70239202173135357,3.5,35.0,UNDEFINED
70239202189612587,3.5,45.0,UNDEFINED
70239201931547622,6.0,3.0,RED
70239202189738589,3.5,51.0,UNDEFINED
70239202173062820,4.0,8.0,UNDEFINED
70239202173095139,4.8,127.0,UNDEFINED
70239202173481269,4.0,2.0,UNDEFINED
70239202156228560,3.5,35.0,UNDEFINED
70239202173135226,6.0,100.0,YELLOW
70239202149068147,5.0,5.0,UNDEFINED
70239202149062916,4.0,2.0,UNDEFINED
70239202188863796,4.0,50.0,UNDEFINED
70239202149108146,3.0,5.0,UNDEFINED
70239202157985430,3.9,19.0,UNDEFINED
70239201931462413,4.8,110.0,UNDEFINED
70239202173025656,6.0,0.0,WHITE
70239202173087480,3.0,45.0,YELLOW
70239202157985518,4.0,30.0,UNDEFINED
70239202173029259,5.0,0.0,WHITE
70239202189951616,6.0,50.0,UNDEFINED
70239202164412408,4.2,13.0,UNDEFINED
70239202188629715,6.0,110.0,UNDEFINED
70239202173029752,4.0,5.0,YELLOW
70239202173191382,4.0,8.0,UNDEFINED
70239202173133830,4.2,75.0,UNDEFINED
70239201942561788,5.0,5.0,UNDEFINED
70239202188135837,4.0,8.0,RED
70239202149119182,4.0,5.0,UNDEFINED
70239202173131273,3.0,5.0,WHITE
70239201931544641,5.0,5.0,GREEN
70239202173480965,3.0,5.0,UNDEFINED
70239202157971638,3.5,16.0,UNDEFINED
70239201942562259,4.0,8.0,BLUE
70239202188749389,4.0,8.0,UNDEFINED
70239202187727626,3.5,51.0,UNDEFINED
70239201931461183,8.0,110.0,UNDEFINED
70239202186110451,4.0,8.0,UNDEFINED
70239201931453920,3.0,5.0,UNDEFINED
70239201931460471,3.0,5.0,UNDEFINED
70239202188947935,4.0,2.0,UNDEFINED
70239202157977173,6.0,120.0,UNDEFINED
70239202173025097,4.0,8.0,UNDEFINED
70239201931462385,4.2,70.0,UNDEFINED
70239202173071413,4.8,38.0,RED
70239202157979028,4.8,102.0,UNDEFINED
70239202157984564,4.5,50.0,UNDEFINED
70239202187044800,3.5,35.0,UNDEFINED
70239202173058426,5.5,19.0,BLUE
70239202157988817,4.0,70.0,UNDEFINED
70239202173114175,5.0,0.0,YELLOW
70239201931465863,4.0,2.0,UNDEFINED
70239202157979407,3.5,41.0,UNDEFINED
70239202157983201,3.5,16.0,UNDEFINED
70239202149127505,4.0,2.0,UNDEFINED
70239202186109971,4.0,2.0,UNDEFINED
70239202149067903,4.0,25.0,UNDEFINED
70239202149072758,2.0,5.0,UNDEFINED
70239202149112349,4.0,2.0,UNDEFINED
70239201931569448,4.0,2.0,UNDEFINED
70239202173084823,5.0,90.0,UNDEFINED
70239201931772382,3.0,8.0,UNDEFINED
70239202157980577,5.0,30.0,UNDEFINED
70239202149038082,2.0,5.0,UNDEFINED
70239202012539243,4.0,8.0,UNDEFINED
70239201931461963,6.0,3.0,UNDEFINED
70239202157976527,3.5,55.0,UNDEFINED
70239202173086654,3.5,19.0,UNDEFINED
70239201940584373,3.0,9.0,UNDEFINED
70239202173112228,3.0,20.0,UNDEFINED
70239202149070959,4.0,8.0,UNDEFINED
70239202149073442,3.0,5.0,UNDEFINED
70239202186110503,3.0,8.0,BLACK
70239202149053168,5.0,35.0,UNDEFINED
70239202157976689,3.8,65.0,UNDEFINED
70239201931462025,4.0,12.0,UNDEFINED
70239202149073077,3.0,8.0,UNDEFINED
70239201954471653,4.0,2.0,UNDEFINED
70239202173027414,4.8,50.0,RED
70239202186562319,3.5,45.0,WHITE
70239202186613620,3.0,5.0,UNDEFINED
70239202157971429,4.8,50.0,UNDEFINED
70239201931470865,3.0,5.0,UNDEFINED
70239202173057098,4.0,2.0,RED
70239202149030001,4.0,2.0,UNDEFINED
70239201931439394,4.0,2.0,UNDEFINED
70239201931455105,6.0,3.0,UNDEFINED
70239202173068134,4.8,60.0,RED
70239202186110446,4.0,2.0,BLACK
70239202157970938,3.5,19.0,UNDEFINED
70239202156198963,5.0,70.0,UNDEFINED
70239202188153119,4.0,8.0,BROWN
70239202148926900,3.0,12.0,UNDEFINED
70239202156250711,4.5,60.0,UNDEFINED
70239202149057375,5.0,50.0,UNDEFINED
70239202172897734,4.2,32.0,UNDEFINED
70239201942561510,4.0,2.0,UNDEFINED
70239202173078613,4.0,8.0,UNDEFINED
70239201931546170,3.0,9.0,UNDEFINED
70239202164406472,3.0,8.0,UNDEFINED
70239202189558845,3.0,5.0,UNDEFINED
70239202188749487,4.0,8.0,UNDEFINED
70239201931549029,6.0,3.0,UNDEFINED
70239202157986239,3.5,32.0,UNDEFINED
70239202173481079,4.0,2.0,UNDEFINED
70239202188905071,3.5,19.0,UNDEFINED
70239202173480988,3.0,5.0,UNDEFINED
70239202173127680,3.0,0.0,YELLOW
70239202173191470,4.2,75.0,UNDEFINED
70239201931544899,5.0,5.0,RED
70239202173084140,4.8,28.0,UNDEFINED
70239202188153114,4.0,8.0,UNDEFINED
70239202173068284,4.0,8.0,WHITE
70239202173116772,3.8,65.0,UNDEFINED
70239202149071208,4.0,60.0,UNDEFINED
70239202188959722,2.0,5.0,UNDEFINED
70239201942559811,4.0,5.0,UNDEFINED
70239202157978943,3.5,51.0,UNDEFINED
70239202188135905,3.0,5.0,UNDEFINED
70239202186336733,4.0,30.0,UNDEFINED
70239202189612571,3.5,16.0,UNDEFINED
70239202149068192,3.0,9.0,UNDEFINED
70239202173087153,4.0,8.0,UNDEFINED
70239201931854905,4.0,2.0,UNDEFINED
70239202172988092,4.2,19.0,UNDEFINED
70239202187491340,3.0,5.0,UNDEFINED
70239201931545750,4.0,8.0,UNDEFINED
70239202173068147,4.8,29.0,BROWN
70239202173094972,5.0,0.0,WHITE
70239202157984404,3.5,35.0,UNDEFINED
70239202149071032,5.0,60.0,UNDEFINED
70239202186276921,4.0,2.0,UNDEFINED
70239202164404839,4.0,2.0,UNDEFINED
70239202157970130,3.5,35.0,UNDEFINED
70239201954471345,3.0,5.0,UNDEFINED
70239201942561069,4.0,5.0,UNDEFINED
70239202172896776,4.2,38.0,UNDEFINED
70239202188471980,3.5,20.0,UNDEFINED
70239202149000404,3.0,5.0,UNDEFINED
70239202149067857,4.0,16.0,UNDEFINED
70239202173031349,4.0,8.0,UNDEFINED
70239202173078462,4.0,5.0,WHITE
70239201931544225,4.0,2.0,RED
70239202173067219,5.5,19.0,GREEN
70239202189994478,6.0,100.0,UNDEFINED
70239202173127079,5.0,40.0,YELLOW
70239202149053103,6.0,80.0,UNDEFINED
70239202186916970,0.3,8.0,UNDEFINED
70239202164424590,3.0,8.0,UNDEFINED
70239202157988623,5.0,20.0,UNDEFINED
70239202173052163,3.5,55.0,UNDEFINED
70239201931544178,4.0,2.0,UNDEFINED
70239202173030183,4.2,19.0,UNDEFINED
70239202157967412,3.5,16.0,UNDEFINED
70239202188629713,3.0,8.0,UNDEFINED
70239202189918822,3.5,40.0,UNDEFINED
70239202173078961,6.0,100.0,YELLOW
70239202188983347,4.0,60.0,UNDEFINED
70239202173058008,4.0,8.0,UNDEFINED
70239202173099254,4.0,8.0,UNDEFINED
70239202173102989,4.0,5.0,WHITE
70239201931546745,4.0,2.0,BROWN
70239201931440367,4.0,2.0,UNDEFINED
70239202156243723,6.0,35.0,UNDEFINED
70239202173087190,5.0,5.0,WHITE
70239202186339802,4.0,2.0,UNDEFINED
70239201940756426,3.0,8.0,UNDEFINED
70239201931544499,4.0,8.0,BLUE
70239201931460838,8.0,150.0,UNDEFINED
70239202149068253,3.0,9.0,UNDEFINED
70239202158253053,3.0,5.0,UNDEFINED
70239202189529935,4.0,5.0,UNDEFINED
70239202157985465,3.5,32.0,UNDEFINED
70239202173071867,3.5,25.0,YELLOW
70239202156258956,5.0,45.0,UNDEFINED
70239202157977520,3.5,45.0,UNDEFINED
70239202156235129,6.0,150.0,UNDEFINED
70239202156296701,5.0,50.0,UNDEFINED
70239202149072928,3.0,5.0,UNDEFINED
70239202173097953,4.8,50.0,BLUE
70239202173481280,3.0,8.0,UNDEFINED
70239202173126406,4.8,29.0,GREEN
70239202173079759,5.5,25.0,GREEN
70239202172994755,4.8,50.0,BROWN
70239202187586622,3.5,51.0,UNDEFINED
70239202149067843,3.0,16.0,UNDEFINED
70239202173120350,4.0,8.0,BROWN
70239202157982451,3.5,50.0,UNDEFINED
70239202186896927,3.0,5.0,UNDEFINED
70239202149071193,4.0,5.0,UNDEFINED
70239202173043744,5.0,80.0,UNDEFINED
70239201931460834,4.0,2.0,UNDEFINED
70239202189503071,3.5,30.0,UNDEFINED
70239202173133913,3.0,5.0,WHITE
70239201931461180,4.0,8.0,UNDEFINED
70239202173069175,3.5,30.0,YELLOW
70239202173117603,3.0,5.0,UNDEFINED
70239202156259264,3.0,40.0,UNDEFINED
70239201931544231,5.0,5.0,UNDEFINED
70239202153674311,6.0,110.0,UNDEFINED
70239202173112459,3.0,40.0,YELLOW
70239202187198911,4.2,76.0,UNDEFINED
